,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
3200,GRZ,2024-04-28,2025-02-18,296,Sunday,425914,USD,43599,499994,33818,0.08719904638855666,0.775659992201656,0.0676368116417397,20-35,F,qcoleman,kristinaallen@example.net,Eric Johnson MD,M,64
3201,BYU,2024-11-16,2025-05-08,173,Saturday,913551,GBP,67321,500002,758003,0.13464146143415426,11.259532686680233,1.515999936000256,20-40,B,qcoleman,kristinaallen@example.net,Eric Johnson MD,M,64
3202,KTR,2024-02-27,2024-12-17,294,Tuesday,440396,EUR,42941,500002,16298,0.0858816564733741,0.37954402552339256,0.032595869616521535,20-30,M,qcoleman,kristinaallen@example.net,Eric Johnson MD,M,64
3203,KTR,2025-03-22,2026-12-02,620,Saturday,332837,EUR,44746,500001,167375,0.08949182101635797,3.740557815223707,0.334749330501339,40-60,F,qcoleman,kristinaallen@example.net,Eric Johnson MD,M,64
3204,GRZ,2024-03-22,2025-05-25,429,Friday,410985,USD,65711,499999,231067,0.13142226284452568,3.516412777160597,0.46213492426984853,40-50,M,qcoleman,kristinaallen@example.net,Eric Johnson MD,M,64
3205,GRZ,2023-12-17,2025-01-18,398,Sunday,755891,USD,85170,499997,241449,0.17034102204613227,2.834906657273688,0.48290089740538444,20-30,B,qcoleman,kristinaallen@example.net,Eric Johnson MD,M,64
3206,BYU,2023-10-12,2025-07-09,636,Thursday,817297,USD,55451,499999,562745,0.1109022218044436,10.148509494869344,1.125492250984502,25-30,F,bwilliams,harveysteven@example.com,Mckenzie Mcdowell,F,26
3207,AKX,2023-10-31,2024-01-10,71,Tuesday,882601,USD,35681,500004,681991,0.07136142910856713,19.11356183963454,1.363971088231294,40-55,F,bwilliams,harveysteven@example.com,Mckenzie Mcdowell,F,26
3208,AKX,2024-10-25,2025-10-20,360,Friday,818825,GBP,38536,500001,267655,0.07707184585630829,6.945583350633174,0.5353089293821413,20-45,M,bwilliams,harveysteven@example.com,Mckenzie Mcdowell,F,26
3209,GRZ,2024-06-19,2025-01-08,203,Wednesday,903791,GBP,26898,499998,831325,0.05379621518486074,30.906572979403673,1.6626566506266025,35-45,B,acampbell,schultzkathy@example.org,Megan Cooper,F,28
3210,AKX,2024-01-21,2024-11-29,313,Sunday,437336,EUR,11805,499999,126096,0.02361004722009444,10.681575603557814,0.2521925043850088,30-50,B,acampbell,schultzkathy@example.org,Megan Cooper,F,28
3211,AKX,2025-03-11,2025-10-16,219,Tuesday,547535,GBP,35932,500001,208780,0.07186385627228746,5.810419681620839,0.4175591648816702,25-50,M,acampbell,schultzkathy@example.org,Megan Cooper,F,28
3212,BYU,2024-12-27,2026-02-20,420,Friday,35059,GBP,70354,499998,11962,0.14070856283425134,0.17002586917588197,0.023924095696382784,20-25,M,johnhartman,laurenclark@example.org,Jorge Villegas,M,39
3213,GRZ,2024-11-25,2025-03-28,123,Monday,923386,USD,42525,500000,183494,0.08505,4.314967666078777,0.366988,40-60,B,johnhartman,laurenclark@example.org,Jorge Villegas,M,39
3214,GRZ,2024-10-24,2024-12-04,41,Thursday,360118,GBP,23119,499997,11854,0.046238277429664576,0.5127384402439552,0.02370814224885349,20-25,F,johnhartman,laurenclark@example.org,Jorge Villegas,M,39
3215,KTR,2025-05-06,2027-03-14,677,Tuesday,423976,EUR,41131,500000,14129,0.082262,0.3435121927499939,0.028258,30-45,F,erintorres,ebond@example.com,Joann Thompson,F,80
3216,KTR,2024-03-13,2025-04-01,384,Wednesday,63709,EUR,65950,500000,2264,0.1319,0.03432903714935557,0.004528,20-25,B,erintorres,ebond@example.com,Joann Thompson,F,80
3217,AKX,2023-12-08,2025-09-23,655,Friday,991602,GBP,46325,499999,184001,0.0926501853003706,3.971958985429034,0.368002736005472,25-40,B,erintorres,ebond@example.com,Joann Thompson,F,80
3218,AKX,2023-11-18,2024-11-16,364,Saturday,191116,EUR,20426,500000,180232,0.040852,8.823656124547146,0.360464,30-55,M,louisscott,shelley42@example.net,Sean Hernandez,M,38
3219,AKX,2024-06-09,2025-01-28,233,Sunday,672709,USD,39268,500000,58859,0.078536,1.4989049607823164,0.117718,25-40,M,louisscott,shelley42@example.net,Sean Hernandez,M,38
3220,KTR,2024-10-19,2026-09-20,701,Saturday,574199,GBP,77353,500001,194907,0.15470569058861883,2.519708350031673,0.38981322037355925,40-45,B,louisscott,shelley42@example.net,Sean Hernandez,M,38
3221,BYU,2025-06-16,2027-02-08,602,Monday,757947,EUR,53623,499998,33265,0.10724642898571594,0.6203494769035675,0.06653026612106448,20-35,F,louisscott,shelley42@example.net,Sean Hernandez,M,38
3222,GRZ,2025-08-29,2025-10-22,54,Friday,32138,GBP,37143,500000,19045,0.074286,0.5127480278922004,0.03809,30-40,M,louisscott,shelley42@example.net,Sean Hernandez,M,38
3223,BYU,2024-10-30,2025-02-08,101,Wednesday,69219,EUR,29912,499998,54836,0.05982423929695719,1.8332441829366142,0.10967243868975476,30-55,B,louisscott,shelley42@example.net,Sean Hernandez,M,38
3224,KTR,2025-05-20,2025-08-13,85,Tuesday,494597,USD,31026,500003,20555,0.06205162769023386,0.6625088635338103,0.041109753341479954,40-55,M,louisscott,shelley42@example.net,Sean Hernandez,M,38
3225,BYU,2025-06-25,2025-07-07,12,Wednesday,348684,GBP,53010,500003,47359,0.10601936388381669,0.8933974721750613,0.09471743169540983,40-50,B,grahamregina,kevingrimes@example.com,Nichole Cordova,F,60
3226,BYU,2025-08-20,2026-06-07,291,Wednesday,17268,USD,17535,499999,15292,0.03507007014014028,0.8720844026233248,0.030584061168122335,30-40,M,grahamregina,kevingrimes@example.com,Nichole Cordova,F,60
3227,GRZ,2024-03-02,2025-05-12,436,Saturday,268849,USD,58421,499995,140154,0.11684316843168431,2.3990345937248594,0.2803108031080311,35-60,F,grahamregina,kevingrimes@example.com,Nichole Cordova,F,60
3228,GRZ,2024-10-20,2026-02-16,484,Sunday,701445,EUR,23937,500001,443199,0.0478739042521915,18.5152274721143,0.8863962272075456,30-55,F,grahamregina,kevingrimes@example.com,Nichole Cordova,F,60
3229,GRZ,2025-05-20,2025-09-04,107,Tuesday,81531,GBP,15829,500002,16307,0.03165787336850653,1.0301977383283847,0.03261386954452182,40-50,M,grahamregina,kevingrimes@example.com,Nichole Cordova,F,60
3230,BYU,2024-06-09,2026-05-04,694,Sunday,812508,USD,61870,499999,46688,0.12374024748049496,0.7546145143041862,0.09337618675237351,25-45,M,grahamregina,kevingrimes@example.com,Nichole Cordova,F,60
3231,BYU,2025-08-24,2026-03-08,196,Sunday,817562,USD,36975,499998,222389,0.0739502958011832,6.014577417173766,0.4447797791191165,45-60,M,stacy67,hicksdeborah@example.org,Patricia Skinner,F,54
3232,AKX,2025-06-29,2026-06-30,366,Sunday,847286,GBP,36316,500001,523725,0.07263185473629052,14.421329441568455,1.0474479051041898,40-55,B,stacy67,hicksdeborah@example.org,Patricia Skinner,F,54
3233,AKX,2024-07-07,2025-10-04,454,Sunday,680631,GBP,80989,499999,628740,0.1619783239566479,7.763276494338737,1.25748251496503,25-30,M,stacy67,hicksdeborah@example.org,Patricia Skinner,F,54
3234,AKX,2024-08-27,2025-07-02,309,Tuesday,462351,EUR,19249,500003,200767,0.03849776901338592,10.429996363447453,0.40153159081045514,40-60,F,stacy67,hicksdeborah@example.org,Patricia Skinner,F,54
3235,KTR,2024-02-18,2025-10-29,619,Sunday,187082,EUR,17513,499998,34801,0.03502614010456042,1.9871524010734882,0.06960227840911364,35-45,B,aliciaphillips,hhernandez@example.com,Sylvia Bowen,F,38
3236,BYU,2023-12-11,2025-01-27,413,Monday,696881,GBP,93947,500000,545941,0.187894,5.8111594835385905,1.091882,40-55,F,aliciaphillips,hhernandez@example.com,Sylvia Bowen,F,38
3237,GRZ,2025-09-30,2026-06-17,260,Tuesday,270540,EUR,48169,499999,208271,0.09633819267638535,4.323755942618697,0.4165428330856662,40-45,B,aliciaphillips,hhernandez@example.com,Sylvia Bowen,F,38
3238,GRZ,2024-10-09,2025-11-30,417,Wednesday,826659,USD,62943,500000,714941,0.125886,11.358546621546479,1.429882,25-40,F,youngkevin,loribaker@example.net,Erika Ramirez,F,69
3239,AKX,2025-01-27,2026-06-26,515,Monday,598074,EUR,9538,499999,206755,0.019076038152076303,21.676976305305097,0.41351082702165404,45-50,F,youngkevin,loribaker@example.net,Erika Ramirez,F,69
3240,KTR,2025-01-21,2025-10-19,271,Tuesday,67256,USD,39675,499996,18865,0.07935063480507844,0.4754883427851292,0.037730301842414736,45-70,B,youngkevin,loribaker@example.net,Erika Ramirez,F,69
3241,KTR,2024-05-22,2025-07-10,414,Wednesday,863898,EUR,34777,500002,382120,0.06955372178511286,10.987721770135435,0.7642369430522278,45-50,M,youngkevin,loribaker@example.net,Erika Ramirez,F,69
3242,BYU,2025-05-02,2026-11-16,563,Friday,288627,GBP,53090,499999,237636,0.10618021236042473,4.476097193445093,0.4752729505459011,45-70,M,youngkevin,loribaker@example.net,Erika Ramirez,F,69
3243,GRZ,2024-12-27,2026-08-25,606,Friday,496028,EUR,12439,499997,109410,0.024878149268895613,8.79572312886888,0.21882131292787757,35-45,F,youngkevin,loribaker@example.net,Erika Ramirez,F,69
3244,BYU,2024-03-04,2025-10-17,592,Monday,187757,EUR,6077,499999,42281,0.012154024308048616,6.957544841204542,0.08456216912433825,45-70,F,steeledesiree,amanda22@example.com,Amanda Hampton,F,42
3245,AKX,2024-12-02,2026-10-14,681,Monday,882135,EUR,31716,499997,746678,0.06343238059428356,23.54262832639677,1.4933649601897612,20-25,F,steeledesiree,amanda22@example.com,Amanda Hampton,F,42
3246,BYU,2024-07-15,2026-02-05,570,Monday,385742,EUR,41646,499997,14681,0.08329249975499853,0.35251884934927724,0.029362176173057038,40-60,F,steeledesiree,amanda22@example.com,Amanda Hampton,F,42
3247,AKX,2024-12-14,2026-07-19,582,Saturday,823662,GBP,18820,499999,594059,0.03764007528015056,31.56530286928799,1.1881203762407524,40-45,B,steeledesiree,amanda22@example.com,Amanda Hampton,F,42
3248,GRZ,2025-10-05,2026-06-30,268,Sunday,545237,EUR,21480,499999,394999,0.042960085920171844,18.38915270018622,0.78999957999916,35-45,F,steeledesiree,amanda22@example.com,Amanda Hampton,F,42
3249,GRZ,2025-03-30,2026-05-06,402,Sunday,10667,EUR,22890,500000,3839,0.04578,0.16771515945827872,0.007678,35-55,M,jacobcross,connorherrera@example.org,Lori Brown,F,28
3250,AKX,2024-06-26,2025-05-12,320,Wednesday,734153,USD,57898,500001,19958,0.11579576840846319,0.3447096618190611,0.03991592016815966,20-35,F,jacobcross,connorherrera@example.org,Lori Brown,F,28
3251,GRZ,2024-07-30,2024-12-24,147,Tuesday,43595,EUR,10965,500002,33300,0.021929912280350877,3.036935704514364,0.0665997336010656,20-45,F,jacobcross,connorherrera@example.org,Lori Brown,F,28
3252,GRZ,2024-11-05,2025-07-23,260,Tuesday,651619,EUR,26892,499999,322830,0.05378410756821514,12.004685408299865,0.6456612913225827,30-45,M,jacobcross,connorherrera@example.org,Lori Brown,F,28
3253,KTR,2023-10-17,2025-05-07,568,Tuesday,658782,GBP,40577,499999,170665,0.08115416230832462,4.205954111935333,0.34133068266136535,40-50,F,jacobcross,connorherrera@example.org,Lori Brown,F,28
3254,AKX,2024-07-09,2026-07-05,726,Tuesday,460020,EUR,8474,499997,297426,0.01694810168861013,35.09865470852018,0.5948555691334148,30-50,F,ocummings,vasquezdeanna@example.com,Paula Vasquez,F,29
3255,BYU,2025-08-02,2026-04-30,271,Saturday,672531,GBP,13875,500000,610386,0.02775,43.99178378378378,1.220772,20-30,M,ocummings,vasquezdeanna@example.com,Paula Vasquez,F,29
3256,BYU,2025-03-07,2026-11-08,611,Friday,624448,EUR,3796,499996,406446,0.007592060736485892,107.07218124341412,0.8128985031880255,30-50,B,ocummings,vasquezdeanna@example.com,Paula Vasquez,F,29
3257,GRZ,2024-07-03,2025-07-05,367,Wednesday,521638,USD,34377,499999,32227,0.06875413750827501,0.9374581842510982,0.06445412890825782,25-40,F,ocummings,vasquezdeanna@example.com,Paula Vasquez,F,29
3258,KTR,2024-09-29,2025-01-07,100,Sunday,285228,USD,12026,500002,134027,0.02405190379238483,11.144769665724263,0.2680529277882888,35-45,F,ocummings,vasquezdeanna@example.com,Paula Vasquez,F,29
3259,KTR,2024-09-03,2026-04-30,604,Tuesday,39523,EUR,69474,500000,35149,0.138948,0.5059302760745027,0.070298,20-40,M,ocummings,vasquezdeanna@example.com,Paula Vasquez,F,29
3260,KTR,2025-01-02,2026-10-14,650,Thursday,407466,EUR,20784,500000,252139,0.041568,12.131399153194765,0.504278,35-50,F,ocummings,vasquezdeanna@example.com,Paula Vasquez,F,29
3261,KTR,2024-11-29,2025-12-31,397,Friday,454761,GBP,21801,499997,303817,0.043602261613569684,13.935920370625201,0.607637645825875,30-55,B,tina36,haileymunoz@example.org,Michelle Marquez,F,69
3262,BYU,2024-06-21,2025-07-22,396,Friday,802800,EUR,62938,500000,434606,0.125876,6.905303632145921,0.869212,45-60,F,tina36,haileymunoz@example.org,Michelle Marquez,F,69
3263,KTR,2024-05-23,2024-09-03,103,Thursday,766964,EUR,73834,500001,397451,0.14766770466459067,5.383034916163285,0.7949004101991796,30-45,F,tina36,haileymunoz@example.org,Michelle Marquez,F,69
3264,BYU,2024-04-16,2024-09-08,145,Tuesday,6652,GBP,17476,499999,2061,0.03495206990413981,0.11793316548409247,0.004122008244016488,35-50,M,kpowell,diana63@example.com,Michael Spence,M,55
3265,BYU,2025-08-13,2026-01-12,152,Wednesday,163857,USD,24087,500002,60448,0.048173807304770784,2.509569477311413,0.12089551641793433,20-40,M,kpowell,diana63@example.com,Michael Spence,M,55
3266,KTR,2024-08-12,2025-06-13,305,Monday,365234,EUR,35895,500003,208634,0.07178956926258442,5.812341551748155,0.41726549640702154,25-30,F,kpowell,diana63@example.com,Michael Spence,M,55
3267,GRZ,2024-09-14,2025-11-18,430,Saturday,21422,GBP,64842,499996,6521,0.12968503748029983,0.10056753338885291,0.013042104336834694,30-50,F,kpowell,diana63@example.com,Michael Spence,M,55
3268,GRZ,2024-01-26,2025-09-21,604,Friday,986378,GBP,19221,500000,492363,0.038442,25.615888871546744,0.984726,30-50,F,mendozajames,ferrellpamela@example.net,James White,M,76
3269,GRZ,2024-07-04,2025-11-29,513,Thursday,321860,EUR,22707,499998,240478,0.04541418165672663,10.59047870700665,0.48095792383169533,35-45,B,mendozajames,ferrellpamela@example.net,James White,M,76
3270,KTR,2025-04-04,2026-06-01,423,Friday,210396,EUR,70830,500001,130418,0.14165971668056665,1.8412819426796556,0.26083547832904336,45-65,F,mendozajames,ferrellpamela@example.net,James White,M,76
3271,BYU,2025-07-16,2027-06-03,687,Wednesday,775675,GBP,10239,500001,692932,0.020477959044081912,67.6757495849204,1.3858612282775435,35-40,B,mendozajames,ferrellpamela@example.net,James White,M,76
3272,AKX,2024-01-13,2025-01-03,356,Saturday,831148,EUR,24668,500002,217022,0.04933580265678937,8.797713637100697,0.4340422638309447,20-25,F,mendozajames,ferrellpamela@example.net,James White,M,76
3273,BYU,2024-11-21,2025-04-17,147,Thursday,275365,EUR,48948,500001,9067,0.09789580420839158,0.18523739478630383,0.018133963732072537,25-35,B,reneemartin,brandy50@example.net,Heather Reed,F,55
3274,KTR,2025-06-13,2025-06-29,16,Friday,192448,EUR,37467,500001,75138,0.07493385013229974,2.0054447914164464,0.1502756994486011,45-65,B,reneemartin,brandy50@example.net,Heather Reed,F,55
3275,GRZ,2023-11-02,2024-10-03,336,Thursday,428837,USD,22068,499997,211209,0.04413626481758891,9.570826536160958,0.42242053452320716,20-35,M,bramos,mendeztaylor@example.net,Jesse Garcia,M,35
3276,BYU,2025-07-03,2026-11-19,504,Thursday,700783,GBP,7714,500000,278291,0.015428,36.07609541094114,0.556582,40-50,F,bramos,mendeztaylor@example.net,Jesse Garcia,M,35
3277,GRZ,2024-12-10,2026-07-12,579,Tuesday,601623,USD,30877,500002,315551,0.06175375298498806,10.219613304401335,0.6310994756020976,25-40,F,bramos,mendeztaylor@example.net,Jesse Garcia,M,35
3278,BYU,2024-09-13,2024-11-27,75,Friday,419522,EUR,62084,500001,142985,0.12416775166449667,2.3030893627987887,0.2859694280611439,30-45,B,bramos,mendeztaylor@example.net,Jesse Garcia,M,35
3279,BYU,2025-08-25,2026-11-01,433,Monday,567708,GBP,39680,500002,539143,0.07935968256126975,13.587273185483872,1.0782816868732525,45-70,M,bramos,mendeztaylor@example.net,Jesse Garcia,M,35
3280,AKX,2025-05-31,2026-12-30,578,Saturday,416920,EUR,87351,500000,276057,0.174702,3.160318714153244,0.552114,20-45,F,bramos,mendeztaylor@example.net,Jesse Garcia,M,35
3281,KTR,2024-05-16,2024-06-15,30,Thursday,14066,USD,68586,499996,4789,0.1371730973847791,0.06982474557489866,0.009578076624612996,20-30,B,bramos,mendeztaylor@example.net,Jesse Garcia,M,35
3282,AKX,2025-08-14,2027-06-03,658,Thursday,349916,USD,15721,499998,250218,0.031442125768503075,15.916163093950766,0.500438001752007,20-35,F,baileyalexander,edward80@example.net,Ana Gillespie,F,23
3283,KTR,2024-06-23,2025-04-12,293,Sunday,8859,EUR,30968,500002,1091,0.061935752256990974,0.03522991475071041,0.002181991272034912,25-45,B,baileyalexander,edward80@example.net,Ana Gillespie,F,23
3284,KTR,2025-07-19,2027-01-27,557,Saturday,125963,USD,17332,500000,84681,0.034664,4.885818139856912,0.169362,20-30,M,baileyalexander,edward80@example.net,Ana Gillespie,F,23
3285,GRZ,2024-02-27,2026-02-17,721,Tuesday,511610,USD,55138,500001,50762,0.11027577944844111,0.9206354963908738,0.1015237969524061,25-35,M,baileyalexander,edward80@example.net,Ana Gillespie,F,23
3286,BYU,2024-12-08,2025-05-27,170,Sunday,490678,EUR,54468,499998,4931,0.10893643574574298,0.09053021957846809,0.009862039448157793,25-30,F,daniel15,marquezgreg@example.org,Jessica Johnson,F,36
3287,KTR,2025-04-18,2026-09-21,521,Friday,102297,EUR,45917,500002,60129,0.09183363266546934,1.3095149944465012,0.12025751896992412,45-65,B,daniel15,marquezgreg@example.org,Jessica Johnson,F,36
3288,AKX,2024-06-23,2025-07-02,374,Sunday,343326,GBP,24582,499998,322698,0.049164196656786625,13.127410300219672,0.6453985815943264,45-55,M,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3289,KTR,2023-11-07,2025-07-31,632,Tuesday,783702,EUR,70494,500000,83080,0.140988,1.1785400175901495,0.16616,20-30,B,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3290,KTR,2024-08-27,2026-02-10,532,Tuesday,551505,USD,44534,500000,151435,0.089068,3.400435622221224,0.30287,35-50,M,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3291,BYU,2023-10-27,2024-12-01,401,Friday,752943,EUR,14050,499999,478522,0.0281000562001124,34.05850533807829,0.9570459140918282,25-50,F,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3292,AKX,2025-07-16,2027-02-27,591,Wednesday,407232,USD,38098,499998,309383,0.07619630478521915,8.120714998162633,0.6187684750739003,25-30,M,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3293,GRZ,2024-02-05,2025-07-19,530,Monday,737656,EUR,69573,500001,612738,0.13914572170855657,8.807123453063689,1.2254735490529018,20-35,F,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3294,GRZ,2024-01-17,2025-04-06,445,Wednesday,317502,USD,61760,500000,29427,0.12352,0.4764734455958549,0.058854,25-35,F,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3295,KTR,2025-07-23,2026-07-19,361,Wednesday,216061,GBP,37532,499996,143789,0.07506460051680414,3.8311041244804436,0.28758030064240514,30-35,F,melissa37,houstonalexis@example.net,Rebecca Young,F,42
3296,GRZ,2023-10-17,2024-05-06,202,Tuesday,709695,GBP,28778,500003,99055,0.057555654666072,3.4420390576134547,0.19810881134713193,20-30,M,robertpeterson,jamespope@example.org,Jonathan Nichols,M,85
3297,AKX,2023-10-29,2024-04-24,178,Sunday,383004,EUR,41972,499997,69858,0.083944503667022,1.6643953111598209,0.1397168383010298,30-35,F,robertpeterson,jamespope@example.org,Jonathan Nichols,M,85
3298,AKX,2024-01-19,2025-01-10,357,Friday,215425,USD,60054,500001,12867,0.12010775978448043,0.21425716854830654,0.025733948532102934,25-35,M,robertpeterson,jamespope@example.org,Jonathan Nichols,M,85
3299,GRZ,2024-03-02,2024-07-11,131,Saturday,922612,USD,26067,500001,21781,0.052133895732208536,0.8355775501592051,0.043561912876174246,30-45,B,robertpeterson,jamespope@example.org,Jonathan Nichols,M,85
3300,AKX,2025-07-10,2026-07-17,372,Thursday,381042,EUR,17898,500000,80321,0.035796,4.487708123812716,0.160642,30-50,M,robertpeterson,jamespope@example.org,Jonathan Nichols,M,85
3301,KTR,2024-08-08,2025-01-04,149,Thursday,523812,EUR,30358,500000,222519,0.060716,7.32983068713354,0.445038,25-30,F,robertpeterson,jamespope@example.org,Jonathan Nichols,M,85
3302,GRZ,2025-09-10,2027-04-19,586,Wednesday,171527,EUR,24706,500001,164329,0.04941190117619765,6.651380231522707,0.3286573426853146,25-30,B,robertpeterson,jamespope@example.org,Jonathan Nichols,M,85
3303,GRZ,2023-12-29,2025-02-03,402,Friday,58878,GBP,30856,499998,41830,0.06171224684898739,1.3556520611874514,0.08366033464133857,30-45,F,cookjoshua,rharrison@example.org,Kelly Moore,F,37
3304,KTR,2024-12-15,2026-10-20,674,Sunday,736449,USD,45132,500000,265046,0.090264,5.872684569706638,0.530092,35-60,B,cookjoshua,rharrison@example.org,Kelly Moore,F,37
